datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2008-06-10,0.74103475,0.1500125,239.97804,3.2048612,0.6298611,0.40625,6.2444444,5.070023
2008-06-11,0.78000414,0.14886944,240.15448,3.3884723,0.6784722,0.5847222,5.2541666,6.4827085
2008-06-12,0.8745361,0.13145278,239.69002,3.7993054,1.3548611,0.39375,5.0319443,7.7950463
2008-06-13,1.3024879,0.19584155,238.8876,5.6059766,1.9520501,5.113273,7.3182764,7.324531
2008-06-14,0.96175003,0.23908333,240.0145,4.207778,1.2930555,0.70208335,7.4173613,6.616667
2008-06-15,1.5896542,0.19514306,239.45374,6.773611,4.49375,4.723611,8.047916,9.228958
2008-06-16,0.90489167,0.14193195,240.43347,3.9047222,1.375,0.32222223,6.952778,6.4315276
2008-06-17,0.79519725,0.12185,240.35443,3.4345834,0.75,0.3,7.009722,5.193565
2008-06-18,1.3150055,0.18939167,239.73987,5.711389,5.242361,2.1111112,8.810416,5.7528706
2008-06-19,1.1028347,0.13154028,239.27269,4.7379165,2.36875,1.0513889,7.577083,7.3833566
2008-06-20,1.163961,0.15793055,239.9392,5.0081944,2.0472221,2.0381944,8.622916,6.6910186
2008-06-21,1.2043431,0.16599166,239.46341,5.1341667,0.6527778,4.04375,8.908334,6.467523
2008-06-22,1.0877889,0.20426667,239.04411,4.674028,3.2673612,0.8159722,7.397222,6.649259
2008-06-23,0.86930275,0.14649722,238.93765,3.7919445,1.8055556,0.40347221,7.0305557,5.2487965
2008-06-24,1.2183695,0.17570972,237.91539,5.2622223,1.9298611,2.4229167,9.910417,6.042963
2008-06-25,0.87622917,0.2018236,238.8949,3.910972,1.9256945,0.3951389,6.5291667,5.7538195
2008-06-26,0.73334724,0.15098195,239.35141,3.211111,0.63958335,0.39722222,6.2298613,4.955787
2008-06-27,1.2188555,0.18195,238.93498,5.2366667,2.8881946,1.6472223,7.057639,8.721204
2008-06-28,0.83944446,0.14649583,239.14238,3.6859722,0.0,1.3888888,5.508333,7.0935187
2008-06-29,0.52038336,0.12754445,240.16064,2.3311112,0.6631944,0.3715278,2.7055554,4.932778
2008-06-30,0.5584694,0.13161528,240.37611,2.4791667,0.0,0.36180556,4.735417,4.210602
2008-07-01,0.84391665,0.19290833,239.5403,3.74,2.40625,0.40763888,5.826389,5.425
2008-07-02,0.79666805,0.18509583,238.96198,3.5695834,0.66805553,0.4513889,4.8625,7.2958565
2008-07-03,0.76275,0.14843611,239.6355,3.3431945,0.6652778,1.7840278,5.1458335,5.117361
2008-07-04,0.6541806,0.13064723,240.17966,2.8283334,0.0,0.40902779,5.765278,4.7287035
2008-07-05,1.0202,0.15609722,239.56477,4.386528,1.3020834,4.6902776,5.8090277,5.2019444
2008-07-06,1.2535167,0.17609861,240.59023,5.3594446,2.9569445,3.6319444,5.233333,9.069722
2008-07-07,0.6829097,0.14084028,239.63371,2.968611,1.5076389,0.41111112,4.9645834,4.4984956
2008-07-08,0.78209305,0.13633195,239.70062,3.371389,0.68819445,0.34930557,5.272222,6.725162
2008-07-09,0.6384153,0.13314167,240.32957,2.7752779,0.66041666,0.34652779,5.1055555,4.527755
2008-07-10,0.86894166,0.16683473,239.86775,3.7434723,0.68194443,0.38333333,5.6847224,7.7323613
2008-07-11,0.87098336,0.17433056,239.5169,3.7822223,0.50277776,0.3875,6.4243054,7.2018056
2008-07-12,0.9228139,0.18480833,240.05928,4.0504165,3.0805554,1.8173611,5.021528,5.460787
2008-07-13,0.87187344,0.11606954,240.29121,3.7691238,1.1620306,2.2002783,4.906815,6.2621
2008-07-14,0.7902264,0.14560278,240.49419,3.4316666,1.7805556,1.3854166,4.4694443,5.535023
2008-07-15,0.80268055,0.13259445,239.78145,3.4356945,0.6722222,0.38333333,5.9618053,6.360648
2008-07-16,0.74795973,0.1433764,240.59338,3.2368057,1.0673611,1.94375,3.4569445,5.99794
2008-07-17,0.91605693,0.16632362,239.91704,4.0266666,0.77916664,0.50208336,5.75,8.236365
2008-07-18,0.8761,0.1358375,239.5772,3.7369444,0.79375,0.38333333,6.4305553,6.9940276
2008-07-19,0.93334305,0.14446528,239.15112,4.0197225,2.042361,2.1847222,5.3305554,5.998079
2008-07-20,0.65384305,0.119844444,239.7777,2.8363888,1.3493055,0.74722224,3.7895834,5.0112734
2008-07-21,0.8031097,0.119756944,239.1017,3.4820833,1.1791667,0.29930556,6.38125,5.5254397
2008-07-22,0.5140569,0.11189444,239.6703,2.2726388,0.0,0.2986111,3.3930554,4.875949
2008-07-23,0.6546042,0.11277222,240.09612,2.8494444,0.85625,0.31527779,4.392361,5.3461804
2008-07-24,0.7593403,0.12908472,239.88376,3.2215278,0.58125,0.33055556,5.7944446,5.9494214
2008-07-25,0.6010653,0.12688473,239.05722,2.6183333,0.8111111,0.34166667,4.6743054,4.1906714
2008-07-26,0.5664472,0.1481375,240.0287,2.4944444,0.0,0.65833336,4.335417,4.447037
2008-07-27,0.79680276,0.16190138,238.47116,3.5125,0.73819447,0.59583336,5.8229165,6.1231017
2008-07-28,0.573475,0.13785695,239.9937,2.5743055,0.0,0.35347223,4.140972,5.0634723
2008-07-29,0.81010973,0.1447111,240.24889,3.6408334,1.0909722,0.36805555,4.0291667,8.013635
2008-07-30,0.9027139,0.15801111,239.08559,4.065139,1.7694445,0.53680557,4.359722,8.379259
2008-07-31,0.96710974,0.16908056,240.09567,4.231806,1.0645833,1.95,5.2694445,7.8344674
2008-08-01,0.51359445,0.17548889,239.80544,2.3279166,0.40694445,0.7986111,3.5354166,3.8189352
2008-08-02,0.35123333,0.123815276,239.12872,1.5879167,0.0,0.35,2.6409721,2.8629167
2008-08-03,0.35054305,0.11531389,237.05444,1.5766667,0.0,0.34652779,2.726389,2.7694676
2008-08-04,0.78243226,0.13455178,237.86346,3.4172342,0.41417652,3.2501738,3.0646281,6.3115587
2008-08-05,0.5743875,0.12517223,238.73647,2.5059721,0.4409722,0.35347223,4.9430556,3.835625
2008-08-06,0.22646667,0.14896111,240.56583,1.0904167,0.0,0.35625,1.5381944,1.88
2008-08-07,0.23255834,0.14926389,239.31233,1.1206944,0.0,0.36527777,1.6368055,1.8738889
2008-08-08,0.20986111,0.13642222,239.45654,1.0055555,0.0,0.33402777,1.375,1.7886574
2008-08-09,0.24925278,0.13888195,240.71046,1.1602777,0.0,0.33958334,1.3208333,2.4937963
2008-08-10,0.24446666,0.1313236,240.2649,1.1225,0.0,0.32222223,1.3229166,2.4293056
2008-08-11,0.258275,0.13029167,240.71832,1.1706945,0.0,0.33958334,1.3055556,2.6594443
2008-08-12,0.20068334,0.12989028,240.04828,0.9534722,0.0,0.32083333,1.2805556,1.7433333
2008-08-13,0.19623889,0.1276639,240.87152,0.9315278,0.0,0.31319445,1.2423611,1.7150927
2008-08-14,0.18767917,0.123587504,241.14088,0.885,0.0,0.30625,1.1395833,1.6821527
2008-08-15,0.1900375,0.12373472,241.15817,0.89597225,0.0,0.3048611,1.1743056,1.688125
2008-08-16,0.19084306,0.12616527,242.09535,0.89944446,0.0,0.30694443,1.1722223,1.701551
2008-08-17,0.19083056,0.12466389,241.18346,0.8977778,0.0,0.3090278,1.1875,1.6839815
2008-08-18,0.19010973,0.12367917,241.35583,0.8943056,0.0,0.30555555,1.19375,1.6691898
2008-08-19,0.19075833,0.12543194,240.89473,0.9033333,0.0,0.30694443,1.1784723,1.6938889
2008-08-20,0.18643889,0.12365556,241.5437,0.8833333,0.0,0.30347222,1.1291667,1.674676
2008-08-21,0.18145694,0.11734167,240.29567,0.8497222,0.0,0.3,1.0951389,1.6291435
2008-08-22,0.18550278,0.1212875,240.88225,0.8720833,0.0,0.30416667,1.1208333,1.666713
2008-08-23,0.17683472,0.11765417,242.14265,0.8308333,0.0,0.29097223,1.03125,1.6250231
2008-08-24,0.17688611,0.11382639,241.61342,0.8263889,0.0,0.28055555,1.0576389,1.6099074
2008-08-25,0.17381805,0.11379861,241.47397,0.80833334,0.0,0.29305556,0.99722224,1.6066898
2008-08-26,0.17886388,0.11567083,241.11955,0.8372222,0.0,0.29166666,1.0645833,1.6248149
2008-08-27,0.17924583,0.11518889,240.57646,0.83319443,0.0,0.27708334,1.06875,1.6415973
2008-08-28,0.18628195,0.12090139,240.54265,0.875,0.0,0.3,1.1326389,1.6720603
2008-08-29,0.185825,0.11887917,240.33545,0.875,0.0,0.2986111,1.1104167,1.6880555
2008-08-30,0.18779445,0.1233,240.51399,0.88625,0.0,0.30208334,1.1243056,1.7035185
2008-08-31,1.0428172,0.14622515,240.01764,4.4503126,1.42877,2.5941627,8.420431,4.936924
2008-09-01,0.8663264,0.12811528,239.91591,3.7325,0.6597222,0.36180556,7.071528,6.3457174
2008-09-02,0.96121806,0.15599583,239.32896,4.1415277,2.9673612,0.8375,4.616667,7.598773
2008-09-03,0.96422637,0.12450556,240.02946,4.1186113,0.92083335,1.3208333,7.092361,6.736412
2008-09-04,0.85084724,0.105466664,238.6635,3.6547222,1.5451388,0.28055555,6.5333333,5.821759
2008-09-05,0.60691667,0.10224722,239.59059,2.6055555,0.26319444,0.29930556,4.821528,4.73125
2008-09-06,1.2976209,0.16548055,239.33978,5.5244446,2.0472221,4.513889,9.305555,5.7603474
2008-09-07,0.95323336,0.12253056,240.58868,4.0808334,2.5083334,1.1854167,4.15,8.043472
2008-09-08,0.90925276,0.111509725,241.38182,3.8533332,0.51875,1.5923611,6.6381946,6.404907
2008-09-09,0.80531526,0.12546527,239.78166,3.4644444,0.16388889,0.31458333,5.366667,7.576782
2008-09-10,0.90330833,0.11557639,239.48059,3.8575,0.70069444,0.27708334,7.139583,6.937778
2008-09-11,0.71438473,0.13335972,239.09981,3.0802777,0.6979167,0.28958333,5.3083334,5.6105785
2008-09-12,0.9671958,0.123818055,239.9683,4.144583,1.2965277,0.27916667,6.0680556,8.476181
2008-09-13,1.1329417,0.1293,240.12454,4.820139,0.6458333,3.7729166,8.199306,6.2643056
2008-09-14,1.0946709,0.13454583,239.88899,4.735,3.245139,0.3090278,4.540278,10.150069
2008-09-15,1.1789639,0.09452639,240.2559,5.0718055,0.6666667,0.25277779,7.1680555,11.561898
2008-09-16,0.8485153,0.108375,240.94875,3.6193056,0.0,0.25555557,5.728472,8.157893
2008-09-17,1.055007,0.12303334,240.65668,4.4897223,1.3263888,2.5881944,6.507639,7.1612267
2008-09-18,1.0453403,0.1315111,240.32713,4.447361,2.9180555,0.24791667,5.5493054,8.70706
2008-09-19,1.0547541,0.11581111,240.35712,4.47875,1.0895833,0.24375,8.588195,7.657708
2008-09-20,0.90597224,0.108475,240.59412,3.8055556,0.0,0.25694445,8.664583,6.178009
2008-09-21,1.0646319,0.1432375,240.94016,4.560278,2.7847223,1.6534722,5.796528,7.5091434
2008-09-22,0.94344723,0.105225,240.20915,4.012639,0.70416665,1.7,7.102083,6.21787
2008-09-23,0.85610276,0.11467222,240.18336,3.6841667,0.0,1.5055555,5.5,7.262824
2008-09-24,1.1932986,0.120466664,240.1258,5.0316668,1.4020833,3.2847223,7.325,7.8765044
2008-09-25,0.7855694,0.12067361,240.29033,3.34375,0.7027778,0.52152777,5.892361,5.976157
2008-09-26,0.9940625,0.146925,240.39363,4.2395835,0.84791666,0.25694445,7.5625,7.900347
2008-09-27,1.477393,0.1785,240.14648,6.258611,3.01875,1.7944444,8.811111,10.998912
2008-09-28,1.2021556,0.113866664,240.27841,5.079583,1.3333334,0.2673611,7.8069444,10.628287
2008-09-29,1.0428736,0.13849445,240.26402,4.4094443,0.70416665,0.25208333,7.414583,9.010393
2008-09-30,0.9548653,0.10770278,240.58377,4.024722,0.69305557,0.25,5.1493053,9.822061
2008-10-01,1.3002528,0.12587222,241.12862,5.4820833,1.5618056,4.0277777,7.5055556,8.575741
2008-10-02,0.93426526,0.10671944,240.32825,3.948611,0.0,0.25486112,6.2916665,9.02456
2008-10-03,1.1198472,0.1101375,239.84201,4.7456946,3.3340278,0.24236111,6.55,8.537731
2008-10-04,1.4586778,0.15013888,240.17441,6.144861,2.4041667,0.43680555,8.73125,12.739074
2008-10-05,1.0763541,0.10159445,240.13754,4.534167,0.6875,2.2618055,4.2159724,10.773958
2008-10-06,0.9887375,0.086947225,239.11908,4.2163887,0.6875,0.19861111,6.640278,8.952569
2008-10-07,1.1990056,0.13002361,238.85287,5.166111,0.70555556,0.29097223,6.5805554,12.4063425
2008-10-08,1.2920667,0.10584028,240.04901,5.43125,0.725,3.5597222,8.090278,9.159445
2008-10-09,1.3775569,0.12631944,239.27542,5.8123612,0.71666664,2.1277778,8.091666,12.023171
2008-10-10,1.0544014,0.102808334,239.63486,4.4368057,0.0,0.2701389,8.365278,8.93794
2008-10-11,1.1592958,0.107533336,239.18262,4.905972,1.4888889,1.6215278,7.897917,8.313264
2008-10-12,1.3249583,0.112365276,240.15154,5.615139,1.7784722,4.0430555,4.9798613,11.28125
2008-10-13,1.015261,0.10270417,240.80942,4.2543054,0.7201389,0.3715278,6.585417,9.243936
2008-10-14,1.1174,0.1140875,239.21573,4.730139,0.8173611,0.30694443,6.9020834,10.596945
2008-10-15,1.4978445,0.1169875,239.50679,6.3281946,1.3875,4.890278,6.9333334,11.752963
2008-10-16,1.0997778,0.095027775,239.26285,4.66125,0.66041666,0.29791668,5.859722,11.511574
2008-10-17,1.2964486,0.1066125,240.04762,5.4758334,1.4138889,2.2131944,6.69375,11.286643
2008-10-18,1.554993,0.11293611,239.83543,6.5470834,0.5548611,1.1493056,8.434722,15.777662
2008-10-19,1.3693986,0.12610833,240.04254,5.805278,0.48472223,5.5625,3.1944444,13.581643
2008-10-20,1.1580236,0.095702775,240.4325,4.8602777,0.5861111,1.8388889,7.2743053,9.601088
2008-10-21,1.4331361,0.105794445,239.73068,6.0808334,0.5951389,1.8493055,7.86875,13.572408
2008-10-22,1.1430625,0.10371111,240.81577,4.8369446,0.45972222,1.7652777,5.89375,10.932292
2008-10-23,1.2711763,0.11195,240.39905,5.3745832,0.5659722,0.9965278,7.352083,12.271689
2008-10-24,1.4814069,0.11667639,240.4137,6.2669444,5.48125,1.58125,7.141667,10.4859495
2008-10-25,1.090305,0.079626344,240.96002,4.55476,0.52755904,0.28203294,9.615604,7.746552
2008-10-26,0.36353612,0.08022917,242.12346,1.4991667,0.0,0.25,1.3979167,4.4110184
2008-10-27,0.36381388,0.089568056,242.22806,1.5091667,0.0,0.27916667,1.3659723,4.418426
2008-10-28,0.92172915,0.10074722,241.3268,3.8531945,1.5715277,0.25138888,3.5347223,10.004514
2008-10-29,1.1198444,0.092556946,241.7896,4.6043057,0.7201389,0.23958333,2.7881944,14.916158
2008-10-30,0.7629167,0.08543611,242.0833,3.2733333,0.0,0.23958333,1.81875,10.656944
2008-10-31,0.8929389,0.07246389,241.32977,3.766389,0.0,0.21666667,7.279861,7.385787
2008-11-01,0.5767347,0.07893889,241.81024,2.6256945,0.0,0.23888889,1.3465278,8.026829
2008-11-02,0.6323708,0.08366111,242.15575,2.8640277,0.0,0.24027778,1.9611111,8.338125
2008-11-03,0.5886111,0.08003333,241.76512,2.665,0.66875,0.24097222,1.3138889,7.586574
2008-11-04,1.0849416,0.084358335,240.80244,4.652361,0.0,4.3152776,2.851389,10.915694
2008-11-05,2.1770346,0.17904167,239.48077,9.239166,5.2756944,7.228472,5.8069444,17.972801
2008-11-06,1.103082,0.12601945,240.39021,4.7266665,0.7173611,0.2986111,4.6763887,12.692338
2008-11-07,1.1244333,0.07638056,239.75179,4.7545834,0.71666664,0.2701389,7.2368054,10.516945
2008-11-08,1.2035681,0.092477776,239.30803,5.104722,0.7736111,2.2715278,4.2145834,12.799746
2008-11-09,1.7906514,0.14649028,238.45407,7.620972,4.3756943,0.45902777,9.963889,15.045579
2008-11-10,1.4587727,0.10843096,239.65225,6.1775455,0.7133891,0.24755928,7.1722455,16.179684
2008-11-11,1.7055209,0.08894444,239.8787,7.1833334,1.71875,1.5888889,10.174306,14.943403
2008-11-12,1.5205104,0.11044228,240.38696,6.3486786,0.7413074,1.8859527,6.557719,16.156862
2008-11-13,0.8600417,0.0871,241.59793,3.6272223,0.0,0.23472223,4.3854165,9.713889
2008-11-14,1.126207,0.08881528,241.02182,4.7555556,1.4527777,0.22569445,6.8951387,10.196505
2008-11-15,2.1052973,0.11469445,238.63412,8.963195,2.7444444,2.6381946,10.857639,18.84801
2008-11-16,1.6426611,0.11328472,240.49414,6.919028,3.3270833,1.2701389,6.2118053,16.568657
2008-11-17,1.0580806,0.08255139,241.13493,4.412083,0.0,0.2625,7.3541665,10.018009
2008-11-18,1.2146181,0.09672361,239.90204,5.1418056,0.74930555,0.25625,7.7805557,11.457523
2008-11-19,1.277943,0.11559167,240.53961,5.4129167,1.20625,2.101389,6.0444446,11.946968
2008-11-20,1.1752334,0.08416111,239.81812,4.9844446,0.71805555,0.24097222,5.3694444,13.25875
2008-11-21,1.1624514,0.08857917,239.92833,4.946528,0.72152776,0.24166666,7.2194443,11.191551
2008-11-22,1.18845,0.08671389,239.73181,5.0495834,0.7590278,0.6125,5.7777777,12.658195
2008-11-23,2.3664517,0.14381097,239.14946,10.0511465,2.5232801,6.131341,7.1382904,23.64795
2008-11-24,2.2312486,0.08445694,240.35948,9.285417,0.73819447,0.35416666,9.2902775,26.804838
2008-11-25,1.8769791,0.104558334,240.9306,7.823889,2.0902777,0.23958333,7.271528,21.681597
2008-11-26,1.0527458,0.08333056,242.4009,4.356389,0.63125,0.21111111,6.945833,9.757569
2008-11-27,1.6404291,0.08765139,241.44002,6.841111,1.7298611,0.22916667,8.638889,16.742569
2008-11-28,1.3096973,0.089184724,243.06651,5.409583,0.7729167,0.2048611,7.889583,12.960926
2008-11-29,1.6907417,0.115631945,241.24075,7.0536113,3.6583333,1.6611111,8.601389,14.258194
2008-11-30,1.6676306,0.11868333,242.37456,6.9555554,0.80625,2.417361,7.9680557,16.602177
2008-12-01,1.1225958,0.082415275,243.44585,4.7584724,0.7534722,0.21458334,6.259028,11.482847
2008-12-02,1.2454473,0.101325,243.37936,5.215139,0.0,0.21111111,7.8770833,12.669259
2008-12-03,1.2188638,0.0866125,243.38373,5.0695834,0.7895833,0.20972222,6.711111,12.603981
2008-12-04,1.2073874,0.07915972,243.46313,5.02375,0.7534722,0.19513889,7.8569446,11.31757
2008-12-05,1.4295958,0.08335139,242.9759,5.967639,0.57708335,0.21527778,6.8416667,16.19257
2008-12-06,1.7526639,0.13065556,241.13657,7.3583336,2.78125,3.992361,6.2833333,16.15412
2008-12-07,1.7130139,0.12515555,242.23854,7.157361,2.2875,0.21527778,9.463195,16.584259
2008-12-08,1.2976639,0.08387639,243.73161,5.3831944,0.77569443,0.20555556,9.205556,11.440926
2008-12-09,1.3910723,0.092025,243.55565,5.757639,1.3784722,1.7729167,8.948611,11.0845375
2008-12-10,1.5408905,0.10000438,243.50085,6.369489,0.82335764,3.0248175,7.948175,13.885159
2008-12-11,0.99480695,0.07980278,243.41837,4.1219444,0.8055556,0.18958333,5.540972,10.044004
2008-12-12,1.2607875,0.09676528,243.04301,5.221667,0.8034722,0.17708333,8.440278,11.592292
2008-12-13,1.2677597,0.1133875,241.53854,5.3218055,1.5180556,0.18125,6.4381943,12.991829
2008-12-14,1.3903611,0.11389861,241.6228,5.881528,2.598611,1.7340277,3.7604167,15.07963
2008-12-15,1.2468402,0.07898889,243.0392,5.1909723,0.81805557,0.175,6.713889,13.073727
2008-12-16,1.2479792,0.079581946,243.8799,5.192639,0.0,0.17569445,7.8708334,12.753125
2008-12-17,1.4574903,0.09459444,243.3135,6.080278,2.9520833,0.19722222,7.509028,13.633171
2008-12-18,1.2062083,0.08199306,242.85907,4.9893055,0.78125,0.17916666,7.842361,11.300694
2008-12-19,1.3070222,0.091773614,241.86618,5.480139,1.0680555,0.20555556,8.175694,12.334398
2008-12-20,1.5583752,0.11166783,242.566,6.4997916,0.7866574,4.5024323,8.90827,11.775561
2008-12-21,1.8358402,0.0938,241.72008,7.6626387,0.76319444,6.38125,10.288889,13.164004
2008-12-22,1.3998667,0.08671528,241.86449,5.8570833,1.4979167,0.27152777,7.245139,14.316527
2008-12-23,1.2486722,0.10491667,241.77055,5.2506943,1.8513889,1.46875,5.7819443,11.709121
2008-12-24,0.88169307,0.08008195,243.96063,3.6336112,0.0,0.25277779,6.93125,7.5108566
2008-12-25,0.7368875,0.081168056,243.23306,3.0386112,0.0,0.19791667,2.4986112,9.58493
2008-12-26,0.8498139,0.08626528,244.35365,3.5006945,0.77847224,0.19375,5.413889,7.777454
2008-12-27,2.0640028,0.08203611,243.31189,8.431806,0.0,0.16944444,8.478472,25.75213
2008-12-28,1.0907236,0.07795,244.56038,4.42,1.35625,0.15069444,3.6743054,12.997477
2008-12-29,0.38560972,0.0636375,244.95476,1.5788889,0.0,0.15138888,1.7222222,4.5532174
2008-12-30,0.8300264,0.07861528,244.63817,3.4018056,0.0,0.1701389,4.9618053,8.701829
2008-12-31,1.3640194,0.089772224,243.29662,5.6876388,2.0659723,0.17083333,8.236111,12.26074
2009-01-01,0.97686946,0.07824167,242.83606,4.1498613,0.53125,2.6701388,1.9465277,11.133241
2009-01-02,1.6163263,0.14217362,242.7049,6.7377777,1.6784723,4.179167,8.222917,12.858217
2009-01-03,1.3288167,0.12146667,243.68146,5.5308332,4.4722223,0.22777778,7.2493057,10.1976385
2009-01-04,1.347218,0.116206944,244.82243,5.6331944,1.0118055,3.6465278,2.2534723,15.541829
2009-01-05,1.1138889,0.08954028,244.83078,4.63625,0.8659722,0.22361112,6.0069447,11.468287
2009-01-06,1.1735153,0.08024722,245.09267,4.834028,0.0,0.17638889,8.654166,10.728032
2009-01-07,1.4446334,0.09826667,246.04063,5.9468055,1.8659723,2.6527777,6.929861,12.628612
2009-01-08,1.1342152,0.08637083,245.35074,4.7206945,1.9256945,0.20763889,6.9965277,9.773726
2009-01-09,1.2421541,0.08025833,244.6224,5.182083,1.2513889,0.18888889,6.4479165,12.814375
2009-01-10,1.4603806,0.112315275,244.12048,6.088889,1.9638889,2.9777777,8.707639,10.690371
2009-01-11,1.3722138,0.099472225,245.53156,5.7647223,3.1395833,3.68125,4.0881944,11.961204
2009-01-12,1.1036652,0.078075,245.52707,4.513889,0.0,0.18125,8.435416,9.777755
2009-01-13,1.5156945,0.09315417,244.45834,6.2543054,0.7916667,0.22847222,11.245833,12.995602
2009-01-14,1.2343863,0.0838499,244.60944,5.1002083,1.5823488,0.23071578,7.1584435,11.601599
2009-01-15,1.0861583,0.08024028,243.02127,4.5205555,1.8965278,0.27083334,6.639583,9.295694
2009-01-16,1.921218,0.12494444,242.56897,8.040556,4.0354166,2.1930556,10.569445,15.222384
2009-01-17,2.3040416,0.114266664,241.63155,9.578889,1.7201389,2.1902778,10.640278,23.85
2009-01-18,2.1904125,0.14572223,242.64409,9.167639,3.9229167,4.6534724,8.838195,19.09229
2009-01-19,1.1804625,0.08282917,243.12617,4.924444,0.7763889,0.2611111,7.1381946,11.49868
2009-01-20,1.2069639,0.09297222,243.39986,4.979722,0.0,0.19583334,9.532639,10.387592
2009-01-21,1.2079402,0.088919446,244.1052,4.9929166,0.7972222,1.4993056,6.826389,11.009421
2009-01-22,0.859275,0.08027778,244.00635,3.59,0.0,0.23680556,5.726389,8.358055
2009-01-23,1.3267611,0.087706946,242.76895,5.5308332,1.4430555,0.2048611,8.434722,12.030046
2009-01-24,1.5283124,0.1180375,243.25076,6.391111,3.538889,3.1194444,5.7791667,13.034375
2009-01-25,1.9747666,0.102615274,242.54399,8.151389,2.757639,4.138889,7.7868056,18.229445
2009-01-26,1.1628277,0.078663886,243.20027,4.8344445,0.77847224,0.24166666,6.820139,11.540185
2009-01-27,0.9896042,0.09419167,243.9376,4.167917,0.62222224,0.19305556,4.588889,11.089236
2009-01-28,1.8900931,0.080569446,243.03223,7.830972,1.5979167,4.8256946,9.920139,15.157801
2009-01-29,1.0928458,0.07243472,243.36285,4.532639,0.0,0.20416667,6.2472224,11.762709
2009-01-30,1.4298875,0.08339861,244.28984,5.917917,1.1263889,0.19444445,8.435416,14.075209
2009-01-31,2.3005917,0.16577223,242.47139,9.633195,5.748611,4.5659723,10.63125,17.397362
2009-02-01,1.2892011,0.10669187,244.76486,5.3957205,2.3751783,0.4436519,5.345221,13.322635
2009-02-02,1.1134027,0.07401945,244.87483,4.581111,0.8048611,0.16111112,7.579861,10.0108795
2009-02-03,1.2974931,0.08542361,244.30272,5.3438888,0.48819444,0.6097222,10.405556,10.121412
2009-02-04,1.708975,0.105280556,244.68669,7.041389,0.60486114,4.834028,11.083333,11.960694
2009-02-05,1.1452,0.08485278,243.85506,4.7625,0.76666665,0.18333334,9.01875,9.117917
2009-02-06,1.4224973,0.08810556,243.28893,5.9216666,0.8090278,0.18958333,8.136111,14.573565
2009-02-07,2.1746778,0.128225,242.05092,9.080973,4.7375,3.1131945,12.411805,15.982129
2009-02-08,1.5158792,0.09306944,243.35457,6.329583,3.7090278,0.17986111,10.5375,10.8382635
2009-02-09,1.1851653,0.09347778,243.32199,4.9655557,0.73819447,0.15833333,6.5104165,12.34581
2009-02-10,1.3498764,0.08043889,243.15778,5.5841665,0.78333336,0.18263888,8.56875,12.963218
2009-02-11,1.8329097,0.16622362,242.09756,7.73125,2.0729167,7.2756944,8.46875,12.731134
2009-02-12,1.367125,0.082836114,242.91153,5.682639,0.77013886,0.20763889,12.308333,9.499306
2009-02-13,1.1736264,0.07582361,241.69333,4.8918056,0.7638889,0.17638889,8.023611,10.596551
2009-02-14,1.6221099,0.08259249,241.95407,6.7294855,1.5855354,2.264256,12.871349,10.314024
2009-02-15,1.1014111,0.07918195,242.84393,4.501389,1.7118056,0.15694444,3.6347222,12.853379
2009-02-16,0.91596806,0.07764306,242.143,3.8281944,0.0,0.18125,4.8868055,10.198079
2009-02-17,0.5520466,0.07958333,242.26184,2.29887,0.0,0.18785311,2.7718925,6.241031
2009-02-18,0.5739236,0.07851667,242.2311,2.3558333,0.0,0.20625,3.7993054,5.559838
2009-02-19,0.5119917,0.0690125,241.54959,2.1115277,0.7263889,0.18194444,1.2472222,6.377639
2009-02-20,1.3060666,0.10210834,240.1907,5.535,2.0118055,0.20347223,6.088889,13.463611
2009-02-21,0.91401666,0.107918054,240.95435,3.8066666,1.4659722,0.18194444,2.7659721,10.819722
2009-02-22,1.5544987,0.122102775,241.3163,6.5347223,2.65,5.9555554,4.953472,12.349282
2009-02-23,1.8983722,0.09013889,241.24088,7.8730555,0.84166664,2.6,8.660417,19.537455
2009-02-24,1.2382945,0.08565695,240.88792,5.167639,0.0,1.1125,10.077778,9.447963
2009-02-25,0.81239164,0.078520834,241.20197,3.4125,0.7583333,0.19027779,5.110417,7.4808335
2009-02-26,0.80336946,0.07819445,240.73236,3.3630555,0.0,0.18611111,4.7506943,8.452685
2009-02-27,1.4089708,0.14035833,240.96568,5.9034724,0.80138886,0.17083333,10.299306,12.211319
2009-02-28,1.1324652,0.14763056,242.39728,4.834306,0.7951389,3.7208333,5.5597224,8.798727
2009-03-01,1.71482,0.13141905,242.13928,7.2216816,7.7678943,1.9041001,6.1389856,12.769354
2009-03-02,1.0260013,0.094002776,242.24185,4.401111,1.0833334,0.21527778,4.641667,11.159745
2009-03-03,1.2839944,0.08882222,242.89735,5.3470836,0.8048611,0.18611111,9.044444,11.3644905
2009-03-04,1.2792569,0.08988472,242.38449,5.397222,1.5375,1.7847222,5.828472,12.170255
2009-03-05,1.0012584,0.07809861,241.67961,4.2533336,0.0,0.18819444,6.3152776,10.184167
2009-03-06,1.2385236,0.089552775,240.79332,5.2636113,0.79444444,0.18402778,8.372222,11.291366
2009-03-07,1.1781014,0.104073614,242.47165,4.935972,0.7326389,0.56319445,8.411805,9.927384
